status,reason,source_path,scene_id,domain,dest_path,task_id,scene_import_limit,width,height,short_side,pixels,laplacian_var,edge_density,background_edge_density
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/hload_hoist_collision_near_structure__commons_category__0358.jpg,hload_hoist_collision_near_structure,heavy_load_construction,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/hload_hoist_collision_near_structure__commons_category__0360.jpg,hload_hoist_collision_near_structure,heavy_load_construction,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/hload_hoist_collision_near_structure__commons_category__0361.jpg,hload_hoist_collision_near_structure,heavy_load_construction,,,1,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/hload_mining_truck_muddy_slope__commons_category__0148.jpg,hload_mining_truck_muddy_slope,heavy_load_construction,dataset/images/heavy_load_construction/hload_mining_truck_muddy_slope/ref_16.jpg,hload_239,1,1280,960,960,1228800,9286.79,0.2390,0.1537
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/hload_mining_truck_muddy_slope__commons_category__0149.jpg,hload_mining_truck_muddy_slope,heavy_load_construction,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/hload_mining_truck_muddy_slope__commons_category__0154.jpg,hload_mining_truck_muddy_slope,heavy_load_construction,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/hload_mining_truck_muddy_slope__commons_category__0159.jpg,hload_mining_truck_muddy_slope,heavy_load_construction,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/hload_mining_truck_muddy_slope__commons_category__0373.jpg,hload_mining_truck_muddy_slope,heavy_load_construction,,,1,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/hload_sling_angle_center_of_gravity__commons_category__0049.jpg,hload_sling_angle_center_of_gravity,heavy_load_construction,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_12.jpg,hload_240,5,1280,813,813,1040640,3697.05,0.1599,0.1346
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/hload_tunnel_pipe_burst_mud_surge__commons_category__0065.jpg,hload_tunnel_pipe_burst_mud_surge,heavy_load_construction,dataset/images/heavy_load_construction/hload_tunnel_pipe_burst_mud_surge/ref_15.jpg,hload_241,2,1280,960,960,1228800,3723.53,0.0819,0.0813
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/hload_tunnel_pipe_burst_mud_surge__commons_category__0080.jpg,hload_tunnel_pipe_burst_mud_surge,heavy_load_construction,dataset/images/heavy_load_construction/hload_tunnel_pipe_burst_mud_surge/ref_16.jpg,hload_242,2,1280,1855,1280,2374400,4955.97,0.2146,0.2168
rejected,scene_deficit_filled,C:/Users/assd/FORGE/dataset/images_candidates/pdef_connector_pin_bent__commons_category__0057.jpg,pdef_connector_pin_bent,precision_defect_gen,,,0,,,,,,,
rejected,scene_deficit_filled,C:/Users/assd/FORGE/dataset/images_candidates/pdef_connector_pin_bent__commons_category__0058.jpg,pdef_connector_pin_bent,precision_defect_gen,,,0,,,,,,,
rejected,scene_deficit_filled,C:/Users/assd/FORGE/dataset/images_candidates/pdef_connector_pin_bent__commons_category__0059.jpg,pdef_connector_pin_bent,precision_defect_gen,,,0,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons__0212.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_17.jpg,pdef_153,2,4903,2827,2827,13860781,73.24,0.0411,0.0176
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0033.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_18.jpg,pdef_154,2,1280,853,853,1091840,9823.52,0.2072,0.2661
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0035.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0051.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0082.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0083.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0086.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0087.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0088.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0091.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0092.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0097.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0100.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0103.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0238.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0241.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0242.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0247.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0249.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0263.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0264.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0265.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0269.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0270.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0277.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0278.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0279.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0284.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_flange_seal_micro_leak__commons_category__0285.jpg,pdef_flange_seal_micro_leak,precision_defect_gen,,,2,,,,,,,
rejected,scene_deficit_filled,C:/Users/assd/FORGE/dataset/images_candidates/pdef_gauge_level_valve_anomaly__commons_category__0083.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,0,,,,,,,
rejected,scene_deficit_filled,C:/Users/assd/FORGE/dataset/images_candidates/pdef_gauge_level_valve_anomaly__commons_category__0084.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,0,,,,,,,
rejected,scene_deficit_filled,C:/Users/assd/FORGE/dataset/images_candidates/pdef_gauge_level_valve_anomaly__commons_category__0086.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,0,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/pdef_precision_assembly_misalignment__commons__0001.jpg,pdef_precision_assembly_misalignment,precision_defect_gen,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_14.jpg,pdef_155,3,1280,2133,1280,2730240,733.75,0.0839,0.0786
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/pdef_precision_assembly_misalignment__commons_category__0062.jpg,pdef_precision_assembly_misalignment,precision_defect_gen,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_15.jpg,pdef_156,3,1280,1006,1006,1287680,1406.25,0.0650,0.0072
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/pdef_precision_assembly_misalignment__commons_category__0074.jpg,pdef_precision_assembly_misalignment,precision_defect_gen,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_16.jpg,pdef_157,3,1280,1002,1002,1282560,1006.83,0.0728,0.0377
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_precision_assembly_misalignment__commons_category__0075.jpg,pdef_precision_assembly_misalignment,precision_defect_gen,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_precision_assembly_misalignment__commons_category__0076.jpg,pdef_precision_assembly_misalignment,precision_defect_gen,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_precision_assembly_misalignment__commons_category__0102.jpg,pdef_precision_assembly_misalignment,precision_defect_gen,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_precision_assembly_misalignment__commons_category__0107.jpg,pdef_precision_assembly_misalignment,precision_defect_gen,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_precision_assembly_misalignment__commons_category__0109.jpg,pdef_precision_assembly_misalignment,precision_defect_gen,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_precision_assembly_misalignment__commons_category__0122.jpg,pdef_precision_assembly_misalignment,precision_defect_gen,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_precision_assembly_misalignment__commons_category__0127.jpg,pdef_precision_assembly_misalignment,precision_defect_gen,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_precision_assembly_misalignment__commons_category__0129.jpg,pdef_precision_assembly_misalignment,precision_defect_gen,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_precision_assembly_misalignment__commons_category__0132.jpg,pdef_precision_assembly_misalignment,precision_defect_gen,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_precision_assembly_misalignment__commons_category__0134.jpg,pdef_precision_assembly_misalignment,precision_defect_gen,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_precision_assembly_misalignment__commons_category__0135.jpg,pdef_precision_assembly_misalignment,precision_defect_gen,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_precision_assembly_misalignment__commons_category__0137.jpg,pdef_precision_assembly_misalignment,precision_defect_gen,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_precision_assembly_misalignment__commons_category__0138.jpg,pdef_precision_assembly_misalignment,precision_defect_gen,,,3,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/pdef_surface_scratch_inspection__commons_category__0020.jpg,pdef_surface_scratch_inspection,precision_defect_gen,dataset/images/precision_defect_gen/pdef_surface_scratch_inspection/ref_14.jpg,pdef_158,3,1280,853,853,1091840,1121.85,0.0254,0.0021
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0015.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,dataset/images/precision_defect_gen/pdef_tube_bundle_endoscopy/ref_16.jpg,pdef_159,1,1280,1792,1280,2293760,2047.43,0.1384,0.0290
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0021.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0025.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0070.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0082.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0083.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0087.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0088.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0318.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0324.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0340.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0341.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0349.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0357.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0361.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0362.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0364.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0368.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0370.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0372.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/pdef_tube_bundle_endoscopy__commons_category__0373.jpg,pdef_tube_bundle_endoscopy,precision_defect_gen,,,1,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_crane_unsafe_swing_near_people__commons_category__0018.jpg,vsec_crane_unsafe_swing_near_people,visual_security,dataset/images/visual_security/vsec_crane_unsafe_swing_near_people/ref_16.jpg,vsec_154,3,1280,2276,1280,2913280,8169.47,0.0790,0.0363
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_crane_unsafe_swing_near_people__commons_category__0019.jpg,vsec_crane_unsafe_swing_near_people,visual_security,dataset/images/visual_security/vsec_crane_unsafe_swing_near_people/ref_17.jpg,vsec_155,3,1280,1024,1024,1310720,4808.65,0.0969,0.0975
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_crane_unsafe_swing_near_people__commons_category__0022.jpg,vsec_crane_unsafe_swing_near_people,visual_security,dataset/images/visual_security/vsec_crane_unsafe_swing_near_people/ref_18.jpg,vsec_156,3,1280,960,960,1228800,6955.24,0.1660,0.1054
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_crane_unsafe_swing_near_people__commons_category__0028.jpg,vsec_crane_unsafe_swing_near_people,visual_security,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_crane_unsafe_swing_near_people__commons_category__0036.jpg,vsec_crane_unsafe_swing_near_people,visual_security,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_crane_unsafe_swing_near_people__commons_category__0112.jpg,vsec_crane_unsafe_swing_near_people,visual_security,,,3,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_dangerous_goods_liquid_leak__commons_category__0012.jpg,vsec_dangerous_goods_liquid_leak,visual_security,dataset/images/visual_security/vsec_dangerous_goods_liquid_leak/ref_14.jpg,vsec_157,3,1280,1707,1280,2184960,1916.32,0.1317,0.1168
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_dangerous_goods_liquid_leak__commons_category__0159.jpg,vsec_dangerous_goods_liquid_leak,visual_security,dataset/images/visual_security/vsec_dangerous_goods_liquid_leak/ref_15.jpg,vsec_158,3,1280,722,722,924160,420.04,0.0412,0.0173
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_dangerous_goods_liquid_leak__commons_category__0163.jpg,vsec_dangerous_goods_liquid_leak,visual_security,dataset/images/visual_security/vsec_dangerous_goods_liquid_leak/ref_16.jpg,vsec_159,3,1280,1707,1280,2184960,720.81,0.0433,0.0234
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_dangerous_goods_liquid_leak__commons_category__0169.jpg,vsec_dangerous_goods_liquid_leak,visual_security,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_dangerous_goods_liquid_leak__commons_category__0170.jpg,vsec_dangerous_goods_liquid_leak,visual_security,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_dangerous_goods_liquid_leak__commons_category__0171.jpg,vsec_dangerous_goods_liquid_leak,visual_security,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_dangerous_goods_liquid_leak__commons_category__0173.jpg,vsec_dangerous_goods_liquid_leak,visual_security,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_dangerous_goods_liquid_leak__commons_category__0175.jpg,vsec_dangerous_goods_liquid_leak,visual_security,,,3,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_dangerous_goods_liquid_leak__commons_category__0176.jpg,vsec_dangerous_goods_liquid_leak,visual_security,,,3,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0017.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_12.jpg,vsec_160,5,1280,1280,1280,1638400,803.82,0.0567,0.0415
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0018.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_13.jpg,vsec_161,5,1280,960,960,1228800,278.50,0.0519,0.0322
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0019.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_14.jpg,vsec_162,5,1280,859,859,1099520,932.53,0.0537,0.0285
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0020.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_15.jpg,vsec_163,5,1280,859,859,1099520,2679.67,0.1226,0.1446
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0022.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_16.jpg,vsec_164,5,1280,960,960,1228800,1068.63,0.0706,0.0821
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0038.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,,,5,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0049.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,,,5,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0050.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,,,5,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0052.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,,,5,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0054.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,,,5,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0055.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,,,5,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0058.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,,,5,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0059.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,,,5,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0061.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,,,5,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0066.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,,,5,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0068.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,,,5,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0092.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,,,5,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0124.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,,,5,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0125.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,,,5,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0131.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,,,5,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0145.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,,,5,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/vsec_electrical_cabinet_smoke_isolation__commons_category__0147.jpg,vsec_electrical_cabinet_smoke_isolation,visual_security,,,5,,,,,,,
