status,reason,source_path,scene_id,domain,dest_path,task_id,scene_import_limit,width,height,short_side,pixels,laplacian_var,edge_density,background_edge_density,deleted
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_11__from_vsec_guard_removed_conveyor.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_12.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_12__from_erob_multi_robot_coordination.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_12__from_erob_robot_tool_contact_force.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_12__from_hload_excavator_linkage_loading.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_12__from_vsec_guard_removed_conveyor.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_12__from_vsec_missing_ppe_at_height.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_13.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_13__from_erob_multi_robot_coordination.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_13__from_erob_robot_tool_contact_force.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_13__from_hload_excavator_linkage_loading.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_13__from_hload_sling_angle_center_of_gravity.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_13__from_pdef_connector_pin_bent.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_13__from_vsec_crane_unsafe_swing_near_people.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_emerg_hot_work_spark_combustible_fire.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_erob_cobot_safety_scanner_slowdown.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_erob_multi_robot_coordination.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_erob_robot_tool_contact_force.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_hload_excavator_linkage_loading.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_hload_sling_angle_center_of_gravity.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_pdef_connector_pin_bent.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_pdef_engine_endoscope_crack.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_vsec_crane_unsafe_swing_near_people.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_vsec_guard_removed_conveyor.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_vsec_missing_ppe_at_height.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_emerg_hot_work_spark_combustible_fire.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_erob_cobot_safety_scanner_slowdown.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_erob_multi_robot_coordination.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_erob_robot_tool_contact_force.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_hload_blind_lift_spotter_view.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_hload_excavator_linkage_loading.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_hload_sling_angle_center_of_gravity.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_pdef_connector_pin_bent.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_pdef_tube_bundle_endoscopy.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_vsec_crane_unsafe_swing_near_people.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_vsec_missing_ppe_at_height.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_16__from_emerg_hot_work_spark_combustible_fire.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_16__from_erob_cobot_safety_scanner_slowdown.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_16__from_erob_multi_robot_coordination.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_16__from_erob_robot_tool_contact_force.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_16__from_pdef_connector_pin_bent.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_16__from_pdef_gauge_level_valve_anomaly.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_16__from_vsec_crane_unsafe_swing_near_people.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_16__from_vsec_missing_ppe_at_height.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_17__from_pdef_gauge_level_valve_anomaly.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_17__from_vsec_crane_unsafe_swing_near_people.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_20__from_pdef_gauge_level_valve_anomaly.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_21.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_21__from_pdef_gauge_level_valve_anomaly.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_22__from_pdef_gauge_level_valve_anomaly.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_23__from_pdef_gauge_level_valve_anomaly.jpg,,,,,,,,,,,,,false
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/vsec_crane_unsafe_swing_near_people__commons_category__0070.jpg,vsec_crane_unsafe_swing_near_people,visual_security,dataset/images/visual_security/vsec_crane_unsafe_swing_near_people/ref_13.jpg,vsec_141,3,1280,960,960,1228800,3084.58,0.1441,0.1488,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/vsec_guard_removed_conveyor__commons__0001.jpg,vsec_guard_removed_conveyor,visual_security,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_10.jpg,vsec_142,3,1280,960,960,1228800,458.63,0.0565,0.0402,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/vsec_guard_removed_conveyor__commons_category__0046.png,vsec_guard_removed_conveyor,visual_security,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_10.jpg,vsec_143,3,1254,860,860,1078440,361.88,0.1048,0.0808,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/vsec_guard_removed_conveyor__commons_category__0090.jpg,vsec_guard_removed_conveyor,visual_security,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_10.jpg,vsec_144,3,1280,960,960,1228800,4007.61,0.1285,0.1080,
