task_id,scene_id,old_image_path,new_image_path
hload_193,hload_sling_angle_center_of_gravity,dataset/images/heavy_load_construction/hload_dual_crawler_crane_lift/ref_01.jpg,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_01.jpg
hload_194,hload_sling_angle_center_of_gravity,dataset/images/heavy_load_construction/hload_dual_crawler_crane_lift/ref_01.jpg,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_01.jpg
hload_195,hload_sling_angle_center_of_gravity,dataset/images/heavy_load_construction/hload_dual_crawler_crane_lift/ref_01.jpg,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_01.jpg
hload_196,hload_sling_angle_center_of_gravity,dataset/images/heavy_load_construction/hload_dual_crawler_crane_lift/ref_01.jpg,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_01.jpg
hload_197,hload_sling_angle_center_of_gravity,dataset/images/heavy_load_construction/hload_dual_crawler_crane_lift/ref_01.jpg,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_01.jpg
hload_198,hload_sling_angle_center_of_gravity,dataset/images/heavy_load_construction/hload_dual_crawler_crane_lift/ref_01.jpg,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_01.jpg
hload_199,hload_sling_angle_center_of_gravity,dataset/images/heavy_load_construction/hload_dual_crawler_crane_lift/ref_01.jpg,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_01.jpg
hload_200,hload_sling_angle_center_of_gravity,dataset/images/heavy_load_construction/hload_dual_crawler_crane_lift/ref_01.jpg,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_01.jpg
hload_201,hload_sling_angle_center_of_gravity,dataset/images/heavy_load_construction/hload_dual_crawler_crane_lift/ref_01.jpg,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_01.jpg
hload_202,hload_sling_angle_center_of_gravity,dataset/images/heavy_load_construction/hload_dual_crawler_crane_lift/ref_01.jpg,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_01.jpg
pdef_108,pdef_gauge_level_valve_anomaly,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_01.jpg,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_14.jpg
pdef_109,pdef_gauge_level_valve_anomaly,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_01.jpg,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_14.jpg
pdef_110,pdef_gauge_level_valve_anomaly,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_01.jpg,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_14.jpg
pdef_111,pdef_gauge_level_valve_anomaly,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_01.jpg,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_14.jpg
pdef_112,pdef_gauge_level_valve_anomaly,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_01.jpg,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_14.jpg
pdef_113,pdef_gauge_level_valve_anomaly,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_01.jpg,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_14.jpg
pdef_114,pdef_gauge_level_valve_anomaly,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_01.jpg,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_14.jpg
pdef_115,pdef_gauge_level_valve_anomaly,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_01.jpg,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_14.jpg
pdef_116,pdef_gauge_level_valve_anomaly,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_01.jpg,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_14.jpg
pdef_117,pdef_gauge_level_valve_anomaly,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_01.jpg,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_14.jpg
pdef_118,pdef_flange_seal_micro_leak,dataset/images/extreme_emergency/emerg_flange_high_pressure_leak/ref_01.jpg,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_16.jpg
pdef_119,pdef_flange_seal_micro_leak,dataset/images/extreme_emergency/emerg_flange_high_pressure_leak/ref_01.jpg,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_16.jpg
pdef_120,pdef_flange_seal_micro_leak,dataset/images/extreme_emergency/emerg_flange_high_pressure_leak/ref_01.jpg,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_16.jpg
pdef_121,pdef_flange_seal_micro_leak,dataset/images/extreme_emergency/emerg_flange_high_pressure_leak/ref_01.jpg,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_16.jpg
pdef_122,pdef_flange_seal_micro_leak,dataset/images/extreme_emergency/emerg_flange_high_pressure_leak/ref_01.jpg,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_16.jpg
pdef_123,pdef_flange_seal_micro_leak,dataset/images/extreme_emergency/emerg_flange_high_pressure_leak/ref_01.jpg,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_16.jpg
pdef_124,pdef_flange_seal_micro_leak,dataset/images/extreme_emergency/emerg_flange_high_pressure_leak/ref_01.jpg,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_16.jpg
pdef_125,pdef_flange_seal_micro_leak,dataset/images/extreme_emergency/emerg_flange_high_pressure_leak/ref_01.jpg,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_16.jpg
pdef_126,pdef_flange_seal_micro_leak,dataset/images/extreme_emergency/emerg_flange_high_pressure_leak/ref_01.jpg,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_16.jpg
pdef_127,pdef_flange_seal_micro_leak,dataset/images/extreme_emergency/emerg_flange_high_pressure_leak/ref_01.jpg,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_16.jpg
vsec_117,vsec_guard_removed_conveyor,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_15.jpg,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_09.jpg
vsec_121,vsec_conveyor_jam_loto_clearance,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_01.jpg,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_16.jpg
vsec_122,vsec_conveyor_jam_loto_clearance,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_01.jpg,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_16.jpg
vsec_123,vsec_conveyor_jam_loto_clearance,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_01.jpg,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_16.jpg
vsec_124,vsec_conveyor_jam_loto_clearance,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_01.jpg,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_16.jpg
vsec_125,vsec_conveyor_jam_loto_clearance,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_01.jpg,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_16.jpg
vsec_126,vsec_conveyor_jam_loto_clearance,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_01.jpg,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_16.jpg
vsec_127,vsec_conveyor_jam_loto_clearance,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_01.jpg,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_16.jpg
vsec_128,vsec_conveyor_jam_loto_clearance,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_01.jpg,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_16.jpg
vsec_129,vsec_conveyor_jam_loto_clearance,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_01.jpg,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_16.jpg
vsec_130,vsec_conveyor_jam_loto_clearance,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_01.jpg,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_16.jpg
vsec_131,vsec_electrical_cabinet_smoke_isolation,dataset/images/visual_security/vsec_smoke_alarm_evacuation/ref_01.jpg,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_11.jpg
vsec_132,vsec_electrical_cabinet_smoke_isolation,dataset/images/visual_security/vsec_smoke_alarm_evacuation/ref_01.jpg,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_11.jpg
vsec_133,vsec_electrical_cabinet_smoke_isolation,dataset/images/visual_security/vsec_smoke_alarm_evacuation/ref_01.jpg,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_11.jpg
vsec_134,vsec_electrical_cabinet_smoke_isolation,dataset/images/visual_security/vsec_smoke_alarm_evacuation/ref_01.jpg,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_11.jpg
vsec_135,vsec_electrical_cabinet_smoke_isolation,dataset/images/visual_security/vsec_smoke_alarm_evacuation/ref_01.jpg,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_11.jpg
vsec_136,vsec_electrical_cabinet_smoke_isolation,dataset/images/visual_security/vsec_smoke_alarm_evacuation/ref_01.jpg,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_11.jpg
vsec_137,vsec_electrical_cabinet_smoke_isolation,dataset/images/visual_security/vsec_smoke_alarm_evacuation/ref_01.jpg,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_11.jpg
vsec_138,vsec_electrical_cabinet_smoke_isolation,dataset/images/visual_security/vsec_smoke_alarm_evacuation/ref_01.jpg,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_11.jpg
vsec_139,vsec_electrical_cabinet_smoke_isolation,dataset/images/visual_security/vsec_smoke_alarm_evacuation/ref_01.jpg,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_11.jpg
vsec_140,vsec_electrical_cabinet_smoke_isolation,dataset/images/visual_security/vsec_smoke_alarm_evacuation/ref_01.jpg,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_11.jpg
erob_125,erob_amr_charger_smoke_abort,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_01.jpg,dataset/images/embodied_robotics/erob_amr_charger_smoke_abort/ref_01.jpg
erob_126,erob_amr_charger_smoke_abort,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_01.jpg,dataset/images/embodied_robotics/erob_amr_charger_smoke_abort/ref_01.jpg
erob_127,erob_amr_charger_smoke_abort,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_01.jpg,dataset/images/embodied_robotics/erob_amr_charger_smoke_abort/ref_01.jpg
erob_128,erob_amr_charger_smoke_abort,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_01.jpg,dataset/images/embodied_robotics/erob_amr_charger_smoke_abort/ref_01.jpg
erob_129,erob_amr_charger_smoke_abort,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_01.jpg,dataset/images/embodied_robotics/erob_amr_charger_smoke_abort/ref_01.jpg
erob_130,erob_amr_charger_smoke_abort,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_01.jpg,dataset/images/embodied_robotics/erob_amr_charger_smoke_abort/ref_01.jpg
erob_131,erob_amr_charger_smoke_abort,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_01.jpg,dataset/images/embodied_robotics/erob_amr_charger_smoke_abort/ref_01.jpg
erob_132,erob_amr_charger_smoke_abort,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_01.jpg,dataset/images/embodied_robotics/erob_amr_charger_smoke_abort/ref_01.jpg
erob_133,erob_amr_charger_smoke_abort,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_01.jpg,dataset/images/embodied_robotics/erob_amr_charger_smoke_abort/ref_01.jpg
erob_134,erob_amr_charger_smoke_abort,dataset/images/embodied_robotics/erob_amr_warehouse_navigation/ref_01.jpg,dataset/images/embodied_robotics/erob_amr_charger_smoke_abort/ref_01.jpg
hload_203,hload_blind_lift_spotter_view,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_01.jpg,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_05.jpg
hload_204,hload_blind_lift_spotter_view,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_01.jpg,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_05.jpg
hload_205,hload_blind_lift_spotter_view,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_01.jpg,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_05.jpg
hload_206,hload_blind_lift_spotter_view,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_01.jpg,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_05.jpg
hload_207,hload_blind_lift_spotter_view,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_01.jpg,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_05.jpg
hload_208,hload_blind_lift_spotter_view,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_01.jpg,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_05.jpg
hload_209,hload_blind_lift_spotter_view,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_01.jpg,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_05.jpg
hload_210,hload_blind_lift_spotter_view,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_01.jpg,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_05.jpg
hload_211,hload_blind_lift_spotter_view,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_01.jpg,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_05.jpg
hload_212,hload_blind_lift_spotter_view,dataset/images/heavy_load_construction/hload_hoist_collision_near_structure/ref_01.jpg,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_05.jpg
emerg_280,emerg_smoke_evacuation_route_visibility,dataset/images/extreme_emergency/emerg_tunnel_fire_smoke_layering/ref_01.jpg,dataset/images/extreme_emergency/emerg_smoke_evacuation_route_visibility/ref_11.jpg
emerg_281,emerg_smoke_evacuation_route_visibility,dataset/images/extreme_emergency/emerg_tunnel_fire_smoke_layering/ref_01.jpg,dataset/images/extreme_emergency/emerg_smoke_evacuation_route_visibility/ref_11.jpg
emerg_282,emerg_smoke_evacuation_route_visibility,dataset/images/extreme_emergency/emerg_tunnel_fire_smoke_layering/ref_01.jpg,dataset/images/extreme_emergency/emerg_smoke_evacuation_route_visibility/ref_11.jpg
emerg_283,emerg_smoke_evacuation_route_visibility,dataset/images/extreme_emergency/emerg_tunnel_fire_smoke_layering/ref_01.jpg,dataset/images/extreme_emergency/emerg_smoke_evacuation_route_visibility/ref_11.jpg
emerg_284,emerg_smoke_evacuation_route_visibility,dataset/images/extreme_emergency/emerg_tunnel_fire_smoke_layering/ref_01.jpg,dataset/images/extreme_emergency/emerg_smoke_evacuation_route_visibility/ref_11.jpg
emerg_285,emerg_smoke_evacuation_route_visibility,dataset/images/extreme_emergency/emerg_tunnel_fire_smoke_layering/ref_01.jpg,dataset/images/extreme_emergency/emerg_smoke_evacuation_route_visibility/ref_11.jpg
emerg_286,emerg_smoke_evacuation_route_visibility,dataset/images/extreme_emergency/emerg_tunnel_fire_smoke_layering/ref_01.jpg,dataset/images/extreme_emergency/emerg_smoke_evacuation_route_visibility/ref_11.jpg
emerg_287,emerg_smoke_evacuation_route_visibility,dataset/images/extreme_emergency/emerg_tunnel_fire_smoke_layering/ref_01.jpg,dataset/images/extreme_emergency/emerg_smoke_evacuation_route_visibility/ref_11.jpg
emerg_288,emerg_smoke_evacuation_route_visibility,dataset/images/extreme_emergency/emerg_tunnel_fire_smoke_layering/ref_01.jpg,dataset/images/extreme_emergency/emerg_smoke_evacuation_route_visibility/ref_11.jpg
emerg_289,emerg_smoke_evacuation_route_visibility,dataset/images/extreme_emergency/emerg_tunnel_fire_smoke_layering/ref_01.jpg,dataset/images/extreme_emergency/emerg_smoke_evacuation_route_visibility/ref_11.jpg
